-2,1.99999999989
-1.9,1.99999999998
-1.8,1.99999999975
-1.7,2.00000000012
-1.6,2.00000000272
-1.5,2.00000000278
-1.4,1.99999999957
-1.3,1.99999999987
-1.2,1.99999999993
-1.1,2.00000000000
-1.0,1.99999999999
-0.9,1.99999999997
-0.8,1.99999999999
-0.7,2.00000000001
-0.6,1.99999999998
-0.5,2.00000000002
-0.4,2.00000000002
-0.3,1.99999999998
-0.2,2.00000000000
-0.1,1.99999999999
0.1,-123.31025651212
0.2,-30.84415453203
0.3,-10.62503266592
0.4,-4.28344322069
0.5,-1.95946254603
0.6,-1.01436991946
0.7,-0.57734343104
0.8,-0.32976783654
0.9,-0.15154726893
1.0,0E-11
1.1,0.13627235153
1.2,0.25621801366
1.3,0.35433367795
1.4,0.42409277174
1.5,0.45936681143
1.6,0.45494749456
1.7,0.40666728839
1.8,0.31134787179
1.9,0.16668314747
2.0,-0.02889291888
